"id","course_id","file_name_value","status","added_date","modified_date"
"1004","172","sample-exercises-on-gst-registration-and-compliances-1641654500.pdf","A","2022-01-08 00:00:00",NULL
"1005","172","sample-exercises-on-international-taxation-and-dtaas-1641654501.pdf","A","2022-01-08 00:00:00",NULL
"1006","172","template--debit--credit-note-1641654528.pdf","A","2022-01-08 00:00:00",NULL
"1007","172","authority-for-advance-ruling-gst-1641654539.pdf","A","2022-01-08 00:00:00",NULL
"1008","172","sample-exercises-on-advance-authority-of-ruling-anti-profiteering-and-writ-petitions-under-the-gst-law-1641654540.pdf","A","2022-01-08 00:00:00",NULL
"1009","178","week-1-1642560807.docx","A","2022-01-19 00:00:00",NULL
"1010","178","week-2-1642560807.docx","A","2022-01-19 00:00:00",NULL
"1011","178","week-3-1642560807.docx","A","2022-01-19 00:00:00",NULL
"1013","197","clat-pg-sample-mock-1669188035.pdf","A","2022-11-23 00:00:00",NULL
"1014","196","ibps-so-prelims-1669188180.pdf","A","2022-11-23 00:00:00",NULL
"1015","206","set-of-instructions-free-mock-test-ugc-net-1677250552.pdf","A","2023-02-24 00:00:00",NULL
"1016","212","maharashtra-sample-mock--sheet1-1678696608.pdf","A","2023-03-13 00:00:00",NULL
"1017","227","sample-mock--test-series-1684318144.pdf","A","2023-05-17 00:00:00",NULL
"1056","299","international-patent-application-through-the-patent-cooperation-treaty-1724400100.pdf","A","2024-08-23 00:00:00",NULL
"1057","299","licensing-in-patents-1724400100.pdf","A","2024-08-23 00:00:00",NULL
"1058","299","patent-examination-process-1724400100.pdf","A","2024-08-23 00:00:00",NULL
"1059","299","template--draft-of-patent-opposition-application-1724400100.pdf","A","2024-08-23 00:00:00",NULL
"1060","299","sample-exercises-on-filing-a-suit-for-infringement-of-patents-and-preparing-a-defence-strategy-against-an-infringement-suit-1724400100.pdf","A","2024-08-23 00:00:00",NULL
"1065","73","monthly-newsletter-july-2025-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1066","73","formation-of-a-valid-contract-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1067","73","transfer-for-the-benefit-of-unborn-person-section-13-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1068","73","presumptions-as-to-documents-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1069","73","july-2025-case-laws-compendium-monthly-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1070","73","order-for-maintenance-of-wives-children-and-parents-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1071","73","res-sub-judice-1755684784.pdf","A","2025-08-20 00:00:00",NULL
"1072","6","founderinvestor-conflicts-and-corporate-governance-lessons-from-flipkart-snapdeal-ola-and-softbank-1755956455.pdf","A","2025-08-23 00:00:00",NULL
"1073","6","role-of-lawyers-bankers-and-compliance-professionals-in-merger--acquisition-transaction-1755956455.pdf","A","2025-08-23 00:00:00",NULL
"1074","6","sample-due-diligence-report-1755956455.pdf","A","2025-08-23 00:00:00",NULL
"1075","6","shareholders-agreements-1755956455.pdf","A","2025-08-23 00:00:00",NULL
"1076","6","case-study--googles-acquisition-of-motorola-mobility-1755956492.pdf","A","2025-08-23 00:00:00",NULL
"1077","6","fdi-in-ecommerce-ventures-and-structuring-issues-1755956492.pdf","A","2025-08-23 00:00:00",NULL
"1078","6","intercorporate-loans-1755956492.pdf","A","2025-08-23 00:00:00",NULL
"1079","6","takeover-of-listed-enities-1755956492.pdf","A","2025-08-23 00:00:00",NULL
"1080","6","exercise-draft-a-share-pledge-agreement-1755956603.pdf","A","2025-08-23 00:00:00",NULL
"1081","6","fast-track-mergers-1755956603.pdf","A","2025-08-23 00:00:00",NULL
"1082","6","introduction-to-debt-finance-types-of-credit-facilities-1755956603.pdf","A","2025-08-23 00:00:00",NULL
"1083","6","weekly-exercises-on-drafting-of-loan-agreement--november-2024-1755956603.pdf","A","2025-08-23 00:00:00",NULL
"1084","6","asset-purchase-agreement-1755956660.pdf","A","2025-08-23 00:00:00",NULL
"1085","6","sample--share-pledge-agreement-1755956660.pdf","A","2025-08-23 00:00:00",NULL
"1086","6","single-bank-loan-agreement-1755956660.pdf","A","2025-08-23 00:00:00",NULL
"1087","6","template--requisition-list-1755956660.pdf","A","2025-08-23 00:00:00",NULL
"1088","6","an-overview-of-fdi-regulations-1755956687.pdf","A","2025-08-23 00:00:00",NULL
"1089","99","dummy-1757503998.pdf","A","2025-09-10 00:00:00",NULL
"1090","19","reputational-hazards-and-antisexual-harassment-compliance--lessons-from-the-tehelka-case-study-1757843920.pdf","A","2025-09-14 00:00:00",NULL
"1091","19","2--how-ubers-regulatory-soup-points-to-new-career-opportunities-1757850612.pdf","A","2025-09-14 00:00:00",NULL
"1092","19","-sexual-harassment-at-the-workplace-in-the-age-of-me-too-1757850717.pdf","A","2025-09-14 00:00:00",NULL
"1093","19","-principles-of-natural-justice-for-disciplinary-inquiries-posh-act-1757850940.pdf","A","2025-09-14 00:00:00",NULL
"1094","19","-role-of-men-in-antisexual-harassment-compliance-1757850940.pdf","A","2025-09-14 00:00:00",NULL
"1095","19","-how-should-false-complaints-be-handled-a-4step-guide-for-the-organization-and-the-icc-to-minimize-risk-and-legal-abuse-1757851147.pdf","A","2025-09-14 00:00:00",NULL
"1096","19","-what-to-do-if-a-false-complaint-is-filed-against-you-1757851147.pdf","A","2025-09-14 00:00:00",NULL
"1097","19","weekly-exercises-on-how-to-draft-a-settlement-agreement-interim-order--notice-for-hearing-under-the-posh-act-2013--june-2025-1757851147.pdf","A","2025-09-14 00:00:00",NULL
"1098","19","what-can-workplace-diversity-consultants-do-in-india-getting-you-started-1757851147.pdf","A","2025-09-14 00:00:00",NULL
"1099","19","template-show-cause-notice-to-the-accused-uthe-posh-act-2013-1757851148.pdf","A","2025-09-14 00:00:00",NULL
"1100","19","template-witness-statement-uthe-posh-act-2013-1757851148.pdf","A","2025-09-14 00:00:00",NULL
"1101","19","template-interim-order-uthe-posh-act-2013-1757851148.pdf","A","2025-09-14 00:00:00",NULL
"1105","152","-financing-documents-1757852074.pdf","A","2025-09-14 00:00:00",NULL
"1106","152","mortgages-and-mortgage-due-diligence--1757852094.pdf","A","2025-09-14 00:00:00",NULL
"1107","152","-how-is-p2p-lending-and-p2p-lending-platforms-regulated--1757852094.pdf","A","2025-09-14 00:00:00",NULL
"1108","145","film-distribution-agreements-1757853664.pdf","A","2025-09-14 00:00:00",NULL
"1109","145","-product-placement-agreement-1757853664.pdf","A","2025-09-14 00:00:00",NULL
"1110","145","template-celebrity-endorsement-agreement-1757853664.pdf","A","2025-09-14 00:00:00",NULL
"1111","95","chapter-shops--establishments-acts-of-indian-states-1757863720.pdf","A","2025-09-14 00:00:00",NULL
"1112","95","-legal-validity-of-noncompete-clauses-and-employment-bonds-1757863720.pdf","A","2025-09-14 00:00:00",NULL
"1113","95","-employment-agreements--lessons-from-infosys-on-cxo-employment-contracts-1757863720.pdf","A","2025-09-14 00:00:00",NULL
"1114","95","-practical-utility-of-fixed-term-employment-1757863720.pdf","A","2025-09-14 00:00:00",NULL
"1115","95","-how-to-handle-false-sexual-harassment-complaints-1757863721.pdf","A","2025-09-14 00:00:00",NULL
"1116","95","-how-to-deal-with-misconduct-fines--disciplinary-consequences-under-standing-orders-act-1757863721.pdf","A","2025-09-14 00:00:00",NULL
"1117","95","-is-differential-payment-on-the-basis-of-experience-education-or-responsibility-level-permissible-1757863751.pdf","A","2025-09-14 00:00:00",NULL
"1118","95","chapter-the-factories-act-1948-1757863751.pdf","A","2025-09-14 00:00:00",NULL
"1119","95","-how-to-work-with-contractors-1757863751.pdf","A","2025-09-14 00:00:00",NULL
"1120","95","weekly-exercise-on-how-to-identify-terms-of-engagement-applicable-to-employees-interns-trainees-and-apprentices-1757863751.pdf","A","2025-09-14 00:00:00",NULL
"1121","95","checklist-exhaustive-compliance-wthe-posh-act-2013-1757863751.pdf","A","2025-09-14 00:00:00",NULL
"1122","95","disciplinary-proceedings-misconduct-punishment--termination-without-inquiry-1757863795.pdf","A","2025-09-14 00:00:00",NULL
"1123","95","employment-agreements-1757863795.pdf","A","2025-09-14 00:00:00",NULL
"1124","95","how-to-handle-labour-violence--unrest-1757863795.pdf","A","2025-09-14 00:00:00",NULL
"1125","95","power--hierarchy-of-labour-courts-1757863795.pdf","A","2025-09-14 00:00:00",NULL
"1126","95","weekly-exercises-on-the-code-on-wages-2019-and-the-payment-of-wages-act-1936-1757863796.pdf","A","2025-09-14 00:00:00",NULL
"1127","95","sample-exercises-on-draft-a-whistleblower-policy-1757863796.pdf","A","2025-09-14 00:00:00",NULL
"1128","95","weekly-exercises-on-common-compliance-requirements-under-shops--establishments-acts-1757863796.pdf","A","2025-09-14 00:00:00",NULL
"1129","95","template-appeal-challenging-the-order-passed-by-the-controlling-authority-1757863796.pdf","A","2025-09-14 00:00:00",NULL
"1130","95","template-posh-policy-uthe-posh-act-2013-1757863796.pdf","A","2025-09-14 00:00:00",NULL
"1131","149","1-advanced-guidelines-for-contract-drafting-and-contract-review-1757933308.pdf","A","2025-09-15 00:00:00",NULL
"1132","149","copy-of-goal-setting-and-action-plan-towards-success-1757933308.pdf","A","2025-09-15 00:00:00",NULL
"1133","149","-private-placements-in-unlisted-entities-1757933308.pdf","A","2025-09-15 00:00:00",NULL
"1134","78","-passive-voice-in-legal-and-business-writing-1757938278.pdf","A","2025-09-15 00:00:00",NULL
"1135","78","precision-in-legal-englishcompressed-1757938278.pdf","A","2025-09-15 00:00:00",NULL
"1136","78","reading-and-interpreting-contracts-judgments-and-reports-1757938278.pdf","A","2025-09-15 00:00:00",NULL
"1137","78","statutory-interpretation-techniques-decoding-the-law-1757938278.pdf","A","2025-09-15 00:00:00",NULL
"1138","78","citation-styles-in-legal-english-communication-1757938278.pdf","A","2025-09-15 00:00:00",NULL
"1161","153","sample-exercise--draft-an-application-under-section-7-of-ibc-and-its-reply-1758259938.pdf","A","2025-09-19 00:00:00",NULL
"1162","153","sample-exercise--draft-a-legal-opinion-and-petition-on-oppression-and-mismanagement-1758259938.pdf","A","2025-09-19 00:00:00",NULL
"1163","153","-advanced-issues-for-financial-creditors-1758259938.pdf","A","2025-09-19 00:00:00",NULL
"1164","153","-august-2019-amendments-to-ibc--its-practical-impact-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1165","153","-different-types-of-ma-transactions--1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1166","153","-a-primer-on-matters-which-can-be-dealt-with-by-nclt-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1167","153","template--scheme-of-amalgamation-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1168","153","template--asset-purchase-agreement-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1169","153","sample-exercises-on-identifying-avoidable-transactions-and-its-consequences-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1170","153","sample-exercises-on-draft-an-application-on-behalf-of-a-financial-creditor-to-initiate-insolvency-of-a-company-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1171","153","how-to-obtain-dispensation-from-conducting-of-meetings-of-members-and-creditors-1758259939.pdf","A","2025-09-19 00:00:00",NULL
"1172","153","how-to-draft-a-petition-for-oppression-and-mismanagement-1758259940.pdf","A","2025-09-19 00:00:00",NULL
"1173","153","-how-to-draft-a-petition-for-approval-of-scheme-of-arrangement-and-allied-matters-1758259940.pdf","A","2025-09-19 00:00:00",NULL
"1174","153","-how-relevant-is-court-craft-in-appearing-before-the-national-company-law-tribunal-1758259940.pdf","A","2025-09-19 00:00:00",NULL
"1175","153","appeals-under-section-58-and-application-under-section-59-1758259940.pdf","A","2025-09-19 00:00:00",NULL
"1176","153","appeal-for-revival-and-restoration-of-companies-1758259940.pdf","A","2025-09-19 00:00:00",NULL
"1177","131","-us-executive-organs-of-the-state-1758263582.pdf","A","2025-09-19 00:00:00",NULL
"1178","131","nondisclosure-agreementsuscdcompressedcompressed-1758263582.pdf","A","2025-09-19 00:00:00",NULL
"1179","131","weekly-exercises-on-terms-of-service--subscription-agreementjuly-2025-1758263582.pdf","A","2025-09-19 00:00:00",NULL
"1180","131","templatenondisclosureagreementlyst9286-1758263582.pdf","A","2025-09-19 00:00:00",NULL
"1181","142","copy-of-website-privacy-policy-1758264651.pdf","A","2025-09-19 00:00:00",NULL
"1182","142","copy-of-laws-enacted-to-protect-health-information-the-health-insurance-portability-and-accountability-act-hipaacompressed-1758264651.pdf","A","2025-09-19 00:00:00",NULL
"1183","142","copy-of-federal-organisations-in-the-usa-regulating-technology-companies-1758264651.pdf","A","2025-09-19 00:00:00",NULL
"1184","141","data-protection-regulations-in-the-uk-postbrexit-1758364179.pdf","A","2025-09-20 00:00:00",NULL
"1185","141","why-is-data-sought-to-be-protected-and-different-types-of-data-1758364179.pdf","A","2025-09-20 00:00:00",NULL
"1186","9","-doneopen-source-licenses-validity-key-insights-and-major-open-source-licenses-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1187","9","-done-ip-strategy-to-protect-games-case-study-of-mattel-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1188","9","-non-conventional-trademarks--sound-colour--smell-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1189","9","-done-franchising-and-licensing-agreements-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1190","9","-sample-franchisee-agreement-for-restaurant-industry-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1191","9","-doneprotection-of-ip-from-employees-consultants-and-vendors-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1192","9","-sample--draft-of-patent-opposition-application-1758376768.pdf","A","2025-09-20 00:00:00",NULL
"1193","9","copyright-in-films-1758376812.pdf","A","2025-09-20 00:00:00",NULL
"1194","9","drafting-and-negotiating-licensing-and-franchising-agreements-1758376812.pdf","A","2025-09-20 00:00:00",NULL
"1195","9","how-and-when-to-use-geographical-indications-1758376813.pdf","A","2025-09-20 00:00:00",NULL
"1196","9","how-to-deal-with-domain-name-disputes-and-cyber-squatting-edited-1758376813.pdf","A","2025-09-20 00:00:00",NULL
"1197","9","music-production-agreement-1758376813.pdf","A","2025-09-20 00:00:00",NULL
"1198","9","sample-exercises-on-drafting-prepublication-objection-and-response-to-the-examiners-report-1758376813.pdf","A","2025-09-20 00:00:00",NULL
"1199","9","sample-exercises-on-nontheatrical-exploitation-of-thirdparty-content-1758376813.pdf","A","2025-09-20 00:00:00",NULL
"1200","9","sample-exercises-on-showrunner-agreements-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1201","9","stepby-step-trademark-registration-process-in-india--1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1202","9","template--draft-of-patent-opposition-application-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1203","9","template--infringement-passingoff-petition-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1204","9","template--rectification-petition-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1205","9","trademark-selection-and-strategy-insights-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1206","9","-how-and-why-to-create-a-trademark-strategy-from-early-on-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1207","9","-trademark-opposition-and-litigation-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1208","9","-patent-litigationi--pre-and-postgrant-opposition-1758376852.pdf","A","2025-09-20 00:00:00",NULL
"1209","9","film-certification-for-original-content-by-netflix-amazon-1758376853.pdf","A","2025-09-20 00:00:00",NULL
"1210","9","how-are-trps-television-rating-points-measured-1758376853.pdf","A","2025-09-20 00:00:00",NULL
"1211","9","sample-classroom-recordings--recorded-sessions-1758376853.pdf","A","2025-09-20 00:00:00",NULL
"1212","9","videos-1758376853.pdf","A","2025-09-20 00:00:00",NULL
"1213","9","exercise-1-copyrightability-criteria-and-registration-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1214","9","exercise-1-marked-up-assignment-for-copyrightability-criteria-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1215","9","-copyright-infringement-and-practical-remedies-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1216","9","-fair-use-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1217","9","-how-early-stage-businesses-can-use-copyright-law-to-protect-important-works-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1218","9","-registration-of-copyright-and-benefits-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1219","9","exercise-2-draft-a-terms-of-use--terms-of-service-1758376880.pdf","A","2025-09-20 00:00:00",NULL
"1220","9","exercise-2-marked-up-assignment-of-terms-of-use-1758376899.pdf","A","2025-09-20 00:00:00",NULL
"1221","9","-how-to-draft-terms-of-use--terms-of-service-1758376899.pdf","A","2025-09-20 00:00:00",NULL
"1222","180","-negotiation-mediation-and-conciliation-clauses-and-processes-in-india-1758604141.pdf","A","2025-09-23 00:00:00",NULL
"1223","180","-statement-of-claims-and-statement-of-defense-1758604141.pdf","A","2025-09-23 00:00:00",NULL
"1224","180","-initiation-of-arbitration-proceedings-1758604141.pdf","A","2025-09-23 00:00:00",NULL
"1225","180","-stages-in-an-institutional-arbitration-proceeding-1758604141.pdf","A","2025-09-23 00:00:00",NULL
"1226","180","-fast-track-and-appellate-arbitration-1758604141.pdf","A","2025-09-23 00:00:00",NULL
"1227","9","-how-to-draft-a-patent-application-1758604790.pdf","A","2025-09-23 00:00:00",NULL
"1228","9","-copyright-infringement-and-practical-remedies-1758604921.pdf","A","2025-09-23 00:00:00",NULL
"1229","169","-llc-formation--operating-agreementcompressed-1758635695.pdf","A","2025-09-23 00:00:00",NULL
"1230","161","how-to-approach-contracts-for-california-bar-exam-1758636945.pdf","A","2025-09-23 00:00:00",NULL
"1231","161","comprehensive-guide-to-california-bar-examcompressed-1758636946.pdf","A","2025-09-23 00:00:00",NULL
"1232","163","canada-bar-exam-1758637057.pdf","A","2025-09-23 00:00:00",NULL
"1234","22","-cofounders-agreement-1758971144.pdf","A","2025-09-27 00:00:00",NULL
"1235","22","-cofounders-agreement-template-detailed-1758971144.pdf","A","2025-09-27 00:00:00",NULL
"1236","22","-indirect-taxes-introduction-to-gst-1758971144.pdf","A","2025-09-27 00:00:00",NULL
"1237","22","-related-party-transactions--done-1758971213.pdf","A","2025-09-27 00:00:00",NULL
"1238","22","-key-internal-company-policies-1758971213.pdf","A","2025-09-27 00:00:00",NULL
"1239","22","-how-to-negotiate-commercial-leases-1758971213.pdf","A","2025-09-27 00:00:00",NULL
"1240","22","-corporate-lease-agreement-sample-1758971237.pdf","A","2025-09-27 00:00:00",NULL
"1241","22","creating-incentives-for-employees-through-stock-options-and-sweat-equity-schemes-1758971279.pdf","A","2025-09-27 00:00:00",NULL
"1242","22","how-to-open-a-branch-office-project-office-or-liaison-office-in-india-1758971279.pdf","A","2025-09-27 00:00:00",NULL
"1243","22","how-to-prepare-management-reports-1758971424.pdf","A","2025-09-27 00:00:00",NULL
"1244","22","litigation-strategy-for-money-recovery-suits-1758971424.pdf","A","2025-09-27 00:00:00",NULL
"1245","22","sample-exercises-on-arbitrability-of-disputes-and-drafting-a-notice-for-commencement-of-arbitration-1758971424.pdf","A","2025-09-27 00:00:00",NULL
"1246","22","sample-exercises-on-trademark-concepts-1758971424.pdf","A","2025-09-27 00:00:00",NULL
"1247","22","template--business-transfer-agreement-1758971424.pdf","A","2025-09-27 00:00:00",NULL
"1248","22","how-to-draft-an-llp-agreement-1758971459.pdf","A","2025-09-27 00:00:00",NULL
"1249","22","-llp-agreement--template-1758971459.pdf","A","2025-09-27 00:00:00",NULL
"1250","22","-stages-in-an-investment-transaction-1758971613.pdf","A","2025-09-27 00:00:00",NULL
"1251","22","-draft-csr-policy-1758971613.pdf","A","2025-09-27 00:00:00",NULL
"1252","22","-how-to-draft-external-and-internal-communications-1758971790.pdf","A","2025-09-27 00:00:00",NULL
"1253","22","-role-of-sebi-and-cci-in-foreign-investments--jet-etihad-case-study-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1254","22","-eulas-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1255","22","-employment-agreements-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1256","22","-electronic-contracts-and-digital-signatures-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1257","22","-sample-termsheet-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1258","22","exercise-2-reference-material--negotiating-commercial-leases-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1259","22","-sample-esop-plan-1758971791.pdf","A","2025-09-27 00:00:00",NULL
"1260","22","-ten-items-in-the-financial-statements-1758971900.pdf","A","2025-09-27 00:00:00",NULL
"1261","22","-trademark-infringement-through-google-ads-search-results-and-keywords-1758971900.pdf","A","2025-09-27 00:00:00",NULL
"1262","22","1-how-to-deal-with-online-infringement-of-trademarks-1758971900.pdf","A","2025-09-27 00:00:00",NULL
"1263","22","-pointers-for-drafting-a-legal-notice-and-responding-to-them-1758971900.pdf","A","2025-09-27 00:00:00",NULL
"1264","22","-how-to-draft-a-master-services-agreement-sla-1758971901.pdf","A","2025-09-27 00:00:00",NULL
"1265","22","-sample-master-services-agreement-and-statement-of-work-1758971901.pdf","A","2025-09-27 00:00:00",NULL
"1272","4","chapter-leave-and-license-agreements-lease-agreements-and-power-of-attorney-1759848410.pdf","A","2025-10-07 00:00:00",NULL
"1273","4","5-joint-development-agreements-1759848411.pdf","A","2025-10-07 00:00:00",NULL
"1274","4","regulation-of-real-estate-agents-under-rera-1759848411.pdf","A","2025-10-07 00:00:00",NULL
"1275","4","registration-of-documents-legal-framework-practice-and-reforms--1759848411.pdf","A","2025-10-07 00:00:00",NULL
"1276","4","2-legal-framework-for-smart-cities-1759848411.pdf","A","2025-10-07 00:00:00",NULL
"1277","4","1-introduction-to-real-estate-1759848411.pdf","A","2025-10-07 00:00:00",NULL
"1278","269","aibe-xix-analysis-1759899777.pdf","A","2025-10-08 00:00:00",NULL
"1279","269","top-5-mistakes-to-avoid-while-preparing-for-aibe-exam-1759899777.pdf","A","2025-10-08 00:00:00",NULL
"1280","269","aibe-xix-1759899777.pdf","A","2025-10-08 00:00:00",NULL
"1281","269","quick-elimination-techniques-for-tricky-cpc-mcqs-aibe-1759899777.pdf","A","2025-10-08 00:00:00",NULL
"1282","269","-an-analysis-of-article-13-of-the-constitution-1759899777.pdf","A","2025-10-08 00:00:00",NULL
"1283","269","case-law-based-questions-understanding-landmark-judgments--1759899777.pdf","A","2025-10-08 00:00:00",NULL
"1284","283","speed-reading-1759900557.pdf","A","2025-10-08 00:00:00",NULL
"1285","283","copy-of-clatug-practice-mock-1-logical-reasoning-1759900558.pdf","A","2025-10-08 00:00:00",NULL
"1286","283","tort-law-1759900558.pdf","A","2025-10-08 00:00:00",NULL
"1287","283","contract-law-1759900558.pdf","A","2025-10-08 00:00:00",NULL
"1288","283","criminal-law-1759900558.pdf","A","2025-10-08 00:00:00",NULL
"1289","2","day-1--why-you-need-a-checklist-before-drafting-any-contract--1760276446.pdf","A","2025-10-12 00:00:00",NULL
"1290","2","copy-of-day-2--checklist-for-drafting-an-effective-indemnity-clause-1760276446.pdf","A","2025-10-12 00:00:00",NULL
"1291","2","day-3--nondisclosure-agreements-1760276446.pdf","A","2025-10-12 00:00:00",NULL
"1292","2","day-4--registration-1760276446.pdf","A","2025-10-12 00:00:00",NULL
"1293","2","-how-giants-of-silicon-valley-negotiate-contracts-what-can-you-learn-from-it-1760276446.pdf","A","2025-10-12 00:00:00",NULL
"1294","2","video-1760276460.xlsx","A","2025-10-12 00:00:00",NULL
"1295","2","cloud-computing-and-the-law-1760276583.pdf","A","2025-10-12 00:00:00",NULL
"1296","2","governing-law-jurisdiction-dispute-resolution-and-arbitration-1760276583.pdf","A","2025-10-12 00:00:00",NULL
"1297","2","how-to-negotiate-commercial-leases-1760276583.pdf","A","2025-10-12 00:00:00",NULL
"1298","2","legal-requirements-for-validity-and-enforcement-1760276583.pdf","A","2025-10-12 00:00:00",NULL
"1299","2","shareholders-agreements--1760276583.pdf","A","2025-10-12 00:00:00",NULL
"1300","2","template--trademark-assignment-agreement-1760276583.pdf","A","2025-10-12 00:00:00",NULL
"1301","166","6-llc-formation--operating-agreement-1760786387.pdf","A","2025-10-18 00:00:00",NULL
"1302","182","initiation-of-corporate-insolvency-resolution-process-by-corporate-debtor-applicant-1762005657.pdf","A","2025-11-01 00:00:00",NULL
"1303","182","how-to-draft-an-application-to-initiate-insolvency-resolution-process-by-a-corporate-debtor-1762005657.pdf","A","2025-11-01 00:00:00",NULL
"1304","182","template--board-resolution--ibc-1762005657.pdf","A","2025-11-01 00:00:00",NULL
"1305","105","chapter-1-introduction-on-international-arbitration-law-1762005783.pdf","A","2025-11-01 00:00:00",NULL
"1306","105","chapter-2-determining-the-applicable-foreign-exchange-rate-1762005783.pdf","A","2025-11-01 00:00:00",NULL
"1307","105","chapter-3-timelimit-for-arbitral-award-in-international-arbitration-1762005783.pdf","A","2025-11-01 00:00:00",NULL
"1308","162","new-ukbarexamsqe1758637178-1762006021.pdf","A","2025-11-01 00:00:00",NULL
"1309","162","legal-system-of-england--wales-introduction-to-the-court-system-1762006021.pdf","A","2025-11-01 00:00:00",NULL
"1310","162","law-of-torts-introduction-to-law-of-torts-in-england-and-wales-1762006021.pdf","A","2025-11-01 00:00:00",NULL
"1311","162","free-mock-test-sqe-1-functioning-legal-knowledge-flk1--flk2-1762006021.pdf","A","2025-11-01 00:00:00",NULL
"1312","17","preliminary-steps-for-litigation-drafts-filing-and-court-machinery-1762581271.pdf","A","2025-11-08 00:00:00",NULL
"1313","17","drafting-a-plaint-1762581271.pdf","A","2025-11-08 00:00:00",NULL
"1314","17","template--plaint-1762581271.pdf","A","2025-11-08 00:00:00",NULL
"1315","273","career-in-criminal-law-and-role-of-a-lawyer-1762583127.pdf","A","2025-11-08 00:00:00",NULL
"1316","273","what-is-a-first-information-report-1762583127.pdf","A","2025-11-08 00:00:00",NULL
"1317","273","what-happens-if-the-police-refuse-to-register-an-fir-1762583127.pdf","A","2025-11-08 00:00:00",NULL
"1318","273","section-138-litigation-under-negotiable--instruments-act-1762583127.pdf","A","2025-11-08 00:00:00",NULL
"1319","273","sample--sec138-complaint--template-1-1762583153.pdf","A","2025-11-08 00:00:00",NULL
"1320","181","writ-jurisdiction-of-supreme-court-1762583576.pdf","A","2025-11-08 00:00:00",NULL
"1321","181","special-leave-petition-1762583577.pdf","A","2025-11-08 00:00:00",NULL
"1322","181","templateslp-criminal-before-supreme-court-1762583577.pdf","A","2025-11-08 00:00:00",NULL
"1323","300","how-to-draft-a-patent-application-2-1762584086.pdf","A","2025-11-08 00:00:00",NULL
"1324","300","patent-oppositions-1-1762584086.pdf","A","2025-11-08 00:00:00",NULL
"1325","300","how-to-draft-a-patent-application-2-1-1762584086.pdf","A","2025-11-08 00:00:00",NULL
"1326","132","introduction-to-smart-contracts-with-reference-to-subscription-agreements-and-the-gdpr-1763991285.pdf","A","2025-11-24 00:00:00",NULL
"1327","132","vendor-agreement-factual-scenario-checklist-considerations-and-sample-clauses-1763991285.pdf","A","2025-11-24 00:00:00",NULL
"1328","132","crossborder-contract-with-foreign-jurisdiction-and-governing-law-a-comprehensive-analysis-1763991285.pdf","A","2025-11-24 00:00:00",NULL
"1329","140","controlled-foreign-corporation-and-passive-foreign-investment-company-1763995179.pdf","A","2025-11-24 00:00:00",NULL
"1330","140","plan-of-conversion-1763995179.pdf","A","2025-11-24 00:00:00",NULL
"1331","140","llc-formation-operating-agreementcompressed-1763995179.pdf","A","2025-11-24 00:00:00",NULL
"1332","150","daos-operating-agreement--1763995397.pdf","A","2025-11-24 00:00:00",NULL
"1333","150","administrating-your-clients-business-in-the-uae-1763995397.pdf","A","2025-11-24 00:00:00",NULL
